obs0,obs1,obs2,obs3,action,reward,do_bool
1.233939396362728098e-02,2.044878237541779276e-01,-1.569056199397892912e-02,-2.821623831366025237e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.642915043871083849e-02,9.593153107719937234e-03,-2.133380965671097945e-02,5.530801240532123852e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.662101350086523863e-02,2.050144619238532251e-01,-2.122319363190033545e-02,-2.938061220034213217e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.072130273934230313e-02,1.020142341349883353e-02,-2.709931607196876258e-02,-7.891523637142294767e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.092533120761227994e-02,2.057013240530849718e-01,-2.725714654471160861e-02,-3.089999276213663548e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.503935768867398062e-02,4.012008251274666870e-01,-3.343714509713893723e-02,-6.101528597468341975e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.306337419122331450e-02,2.065618289250943929e-01,-4.564020229207561841e-02,-3.281862502023740746e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.719461076972520319e-02,1.211833810334031480e-02,-5.220392729612310240e-02,-5.023829621679049007e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.743697753179200949e-02,-1.822177032989042156e-01,-5.320869322045890942e-02,2.255276609543533373e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.379262346581392296e-02,1.362272816627121963e-02,-4.869814000137184101e-02,-8.345321727230109454e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.406507802913934929e-02,-1.807685497703889477e-01,-5.036720434681786485e-02,1.934764225650364433e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.044970703373156909e-02,-3.751351727126344127e-01,-4.649767589551713487e-02,4.698549272260152398e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.294700357947888208e-02,-5.695705139389927174e-01,-3.710057735099683146e-02,7.475273227237919649e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.155559330069902760e-02,-3.739568880649654092e-01,-2.215003089652099050e-02,4.434037328277220524e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.076455539399718997e-03,-1.785286397563579930e-01,-1.328195623996654938e-02,1.438216921498916001e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.058827442725589811e-04,1.678098280397904984e-02,-1.040552239696871696e-02,-1.530216814145498039e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.415024003521399433e-04,-1.781904418575944726e-01,-1.346595602525971214e-02,1.363604544587491696e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.722306436799749440e-03,-3.731169530143025326e-01,-1.073874693608472923e-02,4.247648403640471026e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.018464549708580046e-02,-5.680851518766585340e-01,-2.243450128803786345e-03,7.140431450018632775e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.154634853461897051e-02,-3.729322142173066568e-01,1.203741277123347893e-02,4.206549013915130142e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.900499281896510434e-02,-1.779828692408780000e-01,2.045051079906373692e-02,1.317909835786150174e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.256465020378266489e-02,-3.733917034200643914e-01,2.308633047063603921e-02,4.308549746669457781e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.003248427218394911e-02,-5.688328274734262280e-01,3.170342996397495366e-02,7.307253180091902722e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.140914082165247423e-02,-3.741630446238496388e-01,4.631793632415875939e-02,4.481866265691982210e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.889240171412946784e-02,-1.797258373056133118e-01,5.528166885554272603e-02,1.704562164978408179e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.248691846024173602e-02,-3.755936737576174300e-01,5.869079318549954433e-02,4.800536808130321242e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.999879193539408628e-02,-1.813472174753492372e-01,6.829186680176019264e-02,2.064308684317838760e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.362573628490107214e-02,-3.773759034307819782e-01,7.242048417039587127e-02,5.198506940158198475e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.117325435351671614e-02,-5.734386557689972186e-01,8.281749805071227100e-02,8.344469536660887865e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.264202746889665940e-02,-3.795398976061521434e-01,9.950643712403405006e-02,5.689161928631439880e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.002328254210197028e-01,-1.859440417079773755e-01,1.108847609812969315e-01,3.091655330481061226e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.039517062551792437e-01,7.437714968224540257e-03,1.170680716422590473e-01,5.340771088690127177e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.038029519558147512e-01,2.007034383765943786e-01,1.181362258599970710e-01,-2.001671707291584612e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.978888318828285642e-02,3.939550410225255983e-01,1.141328824454139051e-01,-4.533728182437470888e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.190978236783234334e-02,1.974197872848676982e-01,1.050654260805389678e-01,-1.270056867370769615e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.796138662213498494e-02,3.908919653652085935e-01,1.025253123457974258e-01,-3.847812225248999907e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.014354731483080974e-02,5.844202914848222186e-01,9.482968789529942766e-02,-6.434596888477073229e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.845514148513436037e-02,3.881135139116301813e-01,8.196049411834528675e-02,-3.224843609148078105e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.069287120690175508e-02,1.919259081592290528e-01,7.551080690004913221e-02,-5.121403775903587974e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.685435304371717208e-02,3.858882681383031255e-01,7.540837882453106655e-02,-2.730567888229885054e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.913658768095111040e-02,5.798577741687087617e-01,6.994724304807128923e-02,-5.410351372650912261e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.753943219757693850e-02,7.739304435094966905e-01,5.912654030276946748e-02,-8.108845646488851422e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.206082332738700663e-02,9.681946807670593902e-01,4.290884900979176353e-02,-1.084398639529523534e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.696929712045818828e-03,7.725336637619946156e-01,2.122087621920129216e-02,-7.785659255218095876e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.275374356319407439e-02,5.771264519788211755e-01,5.649557708765099925e-03,-4.792826336608571047e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.429627260277049741e-02,7.721681926069089430e-01,-3.936094964452041892e-03,-7.701796145507804336e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.973963645490867502e-02,9.673440935032546761e-01,-1.933968725546765174e-02,-1.064098406957418641e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.908651832497376771e-02,7.724834017534802921e-01,-4.062165539461602692e-02,-7.775475431063121334e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.453618636004337439e-02,5.779429063763570351e-01,-5.617260625674226626e-02,-4.979170106041960753e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.609504448757052120e-02,7.738100075552890589e-01,-6.613094646882618222e-02,-8.077603231907433123e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.015712446386762974e-01,5.796536814145221150e-01,-8.228615293264104902e-02,-5.365907601660266923e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.131643182669667402e-01,3.857792620930522443e-01,-9.301796813596158175e-02,-2.709279574850330663e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.208799035088277823e-01,1.920992567286828323e-01,-9.843652728566223975e-02,-8.971746121225143700e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.247218886434014462e-01,3.884850326789449637e-01,-9.861596220808674373e-02,-3.310179895351224588e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.324915892969803499e-01,1.948950133876656832e-01,-1.052363219987891979e-01,-7.098995176338390722e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.363894895647336514e-01,1.426867909364970544e-03,-1.066561210340568749e-01,1.867243972971271426e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364180269229209597e-01,-1.920202660273517825e-01,-1.029216330881143338e-01,4.439487564828266675e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.325776216023739351e-01,-3.855468561141998096e-01,-9.404265795845780096e-02,7.024969310032046499e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.248666844800899456e-01,-1.892559954843800740e-01,-7.999271933839370574e-02,3.817538758024910384e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.210815645704023391e-01,6.905270976277438910e-03,-7.235764182234388775e-02,6.496009057546231480e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.212196699899278918e-01,-1.871086855604008337e-01,-7.105844001083463923e-02,3.339649304826803333e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.174774962787198812e-01,8.948881366742350574e-03,-6.437914140118103368e-02,1.974712829601998898e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.176564739060547288e-01,-1.851935562234084398e-01,-6.398419883526063057e-02,2.914431046951327930e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.139526027815865594e-01,1.077959548990800598e-02,-5.815533674135797693e-02,-2.071361739239124811e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.141681946913847140e-01,2.066852503240297900e-01,-5.856960908920580411e-02,-3.311633517612851962e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.183018996978653092e-01,4.025898759686836748e-01,-6.519287612443150359e-02,-6.417260328263725278e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.263536972172389916e-01,2.084343589710080935e-01,-7.802739678095894915e-02,-3.702645567482128475e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.305223843966591413e-01,1.450269080930455257e-02,-8.543268791592320555e-02,-1.031689214405001609e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.308124382128452445e-01,-1.792976214198050422e-01,-8.749606634473321154e-02,1.613846504464682696e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.272264857844491448e-01,1.696088006752707877e-02,-8.426837333580385059e-02,-1.575680030234766771e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.275657033857997003e-01,-1.768598208060624122e-01,-8.741973339627338857e-02,1.073858049061661157e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.240285069696784453e-01,-3.706273287584707088e-01,-8.527201729815006570e-02,3.712584867797797394e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.166159603945090273e-01,-5.644408584349707159e-01,-7.784684756255447202e-02,6.358828597201576782e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.053271432258096052e-01,-7.583957246755119730e-01,-6.512919036815131846e-02,9.030701963174776470e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.015922873229936796e-02,-9.525778657960590756e-01,-4.706778644180176219e-02,1.174591415498964952e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.110767141637819311e-02,-7.568769205324333837e-01,-2.357595813182246369e-02,8.675322806281484667e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.597013300572952627e-02,-5.614422369194261853e-01,-6.225312519259493249e-03,5.675310325584390636e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.474128826734100062e-02,-3.662335176623933153e-01,5.125308131909287607e-03,2.728933975101400233e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.741661791409313376e-02,-5.614282244572855740e-01,1.058317608211208766e-02,5.671884460589298182e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.618805342494742033e-02,-7.566970207982353092e-01,2.192694500329068347e-02,8.631866333011156689e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.105411300898271297e-02,-5.618803479729376216e-01,3.919067766931300101e-02,5.774778760855698856e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.834939504760397383e-04,-3.673289789785725290e-01,5.074023519102439927e-02,2.973940138300571467e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.530073530047490249e-03,-1.729656757252738264e-01,5.668811546762553971e-02,2.113550898445243353e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.098938704455296698e-02,2.129942020189964924e-02,5.711082564731458783e-02,-2.531366698619447186e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.056339864051497428e-02,-1.745895361867378648e-01,5.204809225007569345e-02,5.699916130778392986e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.405518936424973199e-02,-3.704176389959104587e-01,5.318807547623137510e-02,3.656387621435009394e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.146354214416794012e-02,-1.760902981471214601e-01,6.050085071910139140e-02,9.018988586481313519e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.498534810711037016e-02,-3.720249111936355102e-01,6.230464843639765132e-02,4.013304779385603038e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.242584633098308244e-02,-1.778394900657782884e-01,7.033125799516885823e-02,1.289232330657159031e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.598263613229864960e-02,1.620815294409491680e-02,7.290972265648316963e-02,-1.407682903736081625e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.565847307341674793e-02,-1.798781851821521227e-01,7.009435684901101082e-02,1.739962644905986289e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.925603677705979261e-02,1.417422007287766350e-02,7.357428213882298562e-02,-9.577669966209628738e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.897255237560223740e-02,2.081687700316710576e-01,7.165874814558105543e-02,-3.643699560063591303e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.480917697496881819e-02,4.022030384733265018e-01,6.437134902545386950e-02,-6.336247611203893459e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.676511620550228732e-02,2.062449836769903733e-01,5.169885380304608397e-02,-3.213843485151003931e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.264021653196247874e-02,4.005940506702041493e-01,4.527116683274407666e-02,-5.973257546462774625e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.462833551855839513e-02,2.048688159792190211e-01,3.332465173981852963e-02,-2.907335250504095581e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.053095919897401381e-02,9.287928550220175827e-03,2.750998123881033888e-02,1.227055629671314207e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.034520062796961092e-02,2.040047696149584200e-01,2.775539236474460283e-02,-2.716072767616311001e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.265105235670442342e-03,8.497984667511476742e-03,2.232324682951198139e-02,2.969898738363330182e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.095145542320212773e-03,-1.869368640706439710e-01,2.291722657718464617e-02,3.293407101180535479e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.833882823733092540e-03,7.851476278804642162e-03,2.950404077954571838e-02,4.397199811681012926e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.676853298156999975e-03,-1.876808542267347224e-01,3.038348074188192138e-02,3.458157762433092253e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.343047038269169421e-02,6.996019901248262673e-03,3.729979626674810589e-02,6.286661152723316270e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.329054998466672882e-02,2.015638793268994533e-01,3.855712849729277247e-02,-2.178185806683062276e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.259272398128740728e-03,3.961140444909562186e-01,3.420075688392664598e-02,-4.980939467136833998e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.336991508309615800e-03,2.005269965385179376e-01,2.423887794965298020e-02,-1.948318780555788332e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.673548422460743021e-03,5.066859132756479367e-03,2.034224038854140493e-02,1.053977365785945808e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.774885605115872712e-03,1.998914755882198468e-01,2.245019512011329696e-02,-1.807985191717818019e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.772715116880269684e-03,4.455586029523395108e-03,1.883422473667765995e-02,1.188812447891228197e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.861826837470737413e-03,1.993026936516709979e-01,2.121184963246011690e-02,-1.678006451716758662e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.084788071050415623e-02,3.883640105359187356e-03,1.785583672902659944e-02,1.314978082486457089e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.092555351261133983e-02,1.987453226706603626e-01,2.048579289399951250e-02,-1.554987838461734384e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.490045996602454639e-02,3.336140288581784796e-03,1.737581721707604290e-02,1.435758885403689566e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.496718277179618153e-02,1.982049919092956636e-01,2.024733498788342315e-02,-1.435750308334830527e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.893128260998209328e-02,3.930312098953062661e-01,1.737583437121376084e-02,-4.298021476636126881e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.679190680788821888e-02,5.879028431579605973e-01,8.779791417941506387e-03,-7.169572337408403051e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.854996367104743249e-02,7.829021888797461637e-01,-5.559353256875300062e-03,-1.006863753276532103e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.420800744864235493e-02,5.878549079217241236e-01,-2.569662832240594136e-02,-7.159317944244527609e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.596510560707684323e-02,3.930978811679124441e-01,-4.001526421089499769e-02,-4.314466773019512424e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.382706323043508601e-02,1.985647097507463321e-01,-4.864419775693402254e-02,-1.516418553462769436e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.779835742545000710e-02,4.171827453830906363e-03,-5.167703486385956391e-02,1.253067936636865776e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.788179397452663077e-02,-1.901731675717119041e-01,-4.917089899058583319e-02,4.012488348252532533e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.407833062309239491e-02,5.610501560899205931e-03,-4.114592229408076812e-02,9.347786090876886167e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.419054065431038292e-02,-1.888982917870852818e-01,-3.927636507590539366e-02,3.729006220127488724e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.041257481856867673e-02,6.758960311950945599e-03,-3.181835263565041538e-02,6.809680254423694512e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.054775402480770174e-02,2.023222992502212436e-01,-3.045641658476567690e-02,-2.344527433487688106e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459420000981212273e-02,7.648443461856224701e-03,-3.514547145174105186e-02,4.846981494465352203e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.474716887904925278e-02,2.032562647678468892e-01,-3.417607515284798447e-02,-2.550913655282563974e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.881229417440618890e-02,8.638523967957778549e-03,-3.927790246341310992e-02,2.661896628652610231e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.898506465376534114e-02,-1.858987820365275712e-01,-3.874552313768258455e-02,3.066551275371057206e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.526708901303479082e-02,-3.804478159204905396e-01,-3.261242058694047152e-02,5.868713268237226721e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.765813269462497836e-02,-5.750982025125959129e-01,-2.087499405046601766e-02,8.691053000936579398e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.615616864437306122e-02,-3.796985718639628304e-01,-3.492888048592858452e-03,5.699329105697596987e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.856219720709380183e-02,-5.747713631209511176e-01,7.905770162802335313e-03,8.615134055037718674e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.706676994467478226e-02,-3.797579547884542550e-01,2.513603827287777537e-02,5.713267066027676311e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.947161084890569799e-02,-5.752232033526957222e-01,3.656257240493313021e-02,8.718211772094172085e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.796714678185178105e-02,-3.806170665472190517e-01,5.399899594912146994e-02,5.908540669888366903e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.035480545090739987e-02,-1.862910733310463030e-01,6.581607728889821152e-02,3.156579396808310567e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.628983984286473258e-03,7.834654969211124476e-03,7.212923608251482765e-02,4.443575845962460802e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.785677083670695747e-03,2.018521597637435439e-01,7.301795125170731926e-02,-2.246461640305262297e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.082272027894556551e-02,3.958586855674977034e-01,6.852502797109678856e-02,-4.934323135200025523e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.873989399029551972e-02,5.899506426405920489e-01,5.865638170069673724e-02,-7.637563762335051187e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.053890684310735931e-02,3.940720189929723394e-01,4.338125417602663181e-02,-4.532086574497278808e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.842034722296680527e-02,5.885545262675936362e-01,3.431708102703207031e-02,-7.319078703774485328e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.019143774831867633e-02,3.929755820859603954e-01,1.967892361948309771e-02,-4.286249399217992861e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.805094939003788146e-02,1.975805421699982634e-01,1.110642482104711240e-02,-1.298038996046979587e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.200256023343785061e-02,3.925416470587016482e-01,8.510346828953152878e-03,-4.189622986257461323e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
