obs0,obs1,obs2,obs3,action,reward,do_bool
1.689872020088619697e-01,3.465895043444214840e-01,-6.035049230324496250e-02,-1.966835098331854437e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.759189920957504039e-01,5.425204411484617628e-01,-6.428416249990867581e-02,-5.077771415099012753e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.867694009187196302e-01,3.483603498940315291e-01,-7.443970533010670076e-02,-2.360250951435926559e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.937366079166002730e-01,1.543764988261481230e-01,-7.916020723297854944e-02,3.227979910074291192e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.968241378931232244e-01,3.505391508163987480e-01,-7.851461125096369231e-02,-2.842915463867140002e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.038349209094512116e-01,1.566196981292650170e-01,-8.420044217869797343e-02,-1.736806233159343682e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.069673148720365119e-01,-3.720011118789848248e-02,-8.454780342532984549e-02,2.476059755865452905e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.062233126482785339e-01,-2.310192089286005890e-01,-7.959568391359894690e-02,5.124686783543341839e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.016029284697065105e-01,-3.487166325001592182e-02,-6.934631034651225767e-02,1.958024541136234031e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.009054952047061859e-01,-2.289366873804731528e-01,-6.543026126423978628e-02,4.658288610799358187e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.963267614570967101e-01,-3.295419277313701989e-02,-5.611368404264106824e-02,1.532613888751973574e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.956676776016339769e-01,1.629244550024374349e-01,-5.304845626513712137e-02,-1.565828919141818432e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.989261667016827273e-01,3.587642158094916378e-01,-5.618011410342076128e-02,-4.655182220306767205e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.061014510178725556e-01,1.644792252998948379e-01,-6.549047854403429458e-02,-1.910587842277313153e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.093910355238704502e-01,3.604739708582860302e-01,-6.931165422858892589e-02,-5.036611014559329025e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.166005149410361597e-01,1.663938434552802159e-01,-7.938487625770758449e-02,-2.336012307031862245e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.199283918101417601e-01,3.625550271506930433e-01,-8.405690087177131176e-02,-5.502309909211503536e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.271794923531556265e-01,1.687080874980216860e-01,-9.506152069019431494e-02,-2.851708425987955486e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.305536541031160680e-01,-2.493861345746375968e-02,-1.007649375421702242e-01,-2.391826046799772065e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.300548818339668011e-01,-2.184819604506816892e-01,-1.012433027515301787e-01,2.353493553593142829e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.256852426249531807e-01,-2.207020465621598038e-02,-9.653631564434389523e-02,-8.747432848442893150e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.252438385318288605e-01,-2.156853728577053653e-01,-9.828580221403247774e-02,1.732585972075826319e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.209301310746747404e-01,-1.930415637400093032e-02,-9.482063026988082899e-02,-1.487411012682705036e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.205440479471947324e-01,1.770386992105023316e-01,-9.779545229524623517e-02,-4.697679046703757688e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.240848219314047762e-01,-1.657560911715669216e-02,-1.071908103886537456e-01,-2.094401785707753483e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.237533097490616296e-01,-2.100146075331628392e-01,-1.113796139600692486e-01,4.759918873619256585e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.195530175983983756e-01,-1.348638797924145427e-02,-1.104276301853453907e-01,-2.780444636678346404e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.192832898388135388e-01,-2.068739482233199478e-01,-1.159885194587020885e-01,-2.212977150451678199e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.151458108743471431e-01,-4.001579735512927893e-01,-1.164311148887924308e-01,2.318240007035691774e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.071426514033212762e-01,-5.934404174665999232e-01,-1.117946348747210494e-01,4.856312929516083954e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.952738430539892878e-01,-3.969331184534888868e-01,-1.020820090156888821e-01,1.599111919913617785e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.873351806849195000e-01,-5.904567075702354950e-01,-9.888378517586164651e-02,4.187253818096881575e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.755260465335147790e-01,-3.940827725217600497e-01,-9.050927753966787892e-02,9.657893627283853366e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.676443910830795747e-01,-1.977880256466983677e-01,-8.857769881421111158e-02,-2.232313942414022589e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.636886305701455990e-01,-3.915396362139679787e-01,-9.304232669903915454e-02,4.024883153172253980e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.558578378458662372e-01,-5.852127340417803136e-01,-9.223735006840470818e-02,3.021869385637689920e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.441535831650306299e-01,-3.889055183831498508e-01,-8.619361129712932446e-02,-1.810152181466778698e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.363754727973676417e-01,-5.826923841053499586e-01,-8.655564173342268630e-02,2.461901082624057269e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.247216251152606370e-01,-3.864477109933914800e-01,-8.163183956817457454e-02,-7.249050445128457643e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.169926708953928085e-01,-5.803102381756310990e-01,-8.308164965720025996e-02,1.933618196772572961e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.053864661318801854e-01,-3.841041461285895631e-01,-7.921441326365510904e-02,-1.243300735772261412e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770438320930839582e-02,-5.780071438742547807e-01,-8.170101473519962576e-02,1.423476663100797235e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.614424033182330187e-02,-7.718697278841000209e-01,-7.885406140899803296e-02,4.081781647257820000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.070684577414129701e-02,-9.657902367523482079e-01,-7.069049811448238629e-02,6.749959773643177119e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.139104103909433729e-02,-1.159862309743107556e+00,-5.719057856719603206e-02,9.446113332710155408e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.819379484423218535e-02,-1.354169158849359400e+00,-3.829835190177571791e-02,1.218790222384085853e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.110411667244997486e-03,-1.548777005802500994e+00,-1.392254745409399891e-02,1.499230973073281348e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.986512844880502213e-02,-1.353488709691301084e+00,1.606207200737162777e-02,1.202233822352936521e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.693490264263104117e-02,-1.158578103179757512e+00,4.010674845443035902e-02,9.146276716621379865e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.010646470622619086e-02,-9.640208877414807587e-01,5.839930188767311625e-02,6.348147566113793161e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.938688246105581436e-02,-7.697600399179531649e-01,7.109559701990070257e-02,3.610798726107547485e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.147820832594148854e-01,-9.658167490265512356e-01,7.831719447211579754e-02,6.753065118673025058e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.340984182399459212e-01,-7.718654521759890086e-01,9.182332470946184821e-02,4.082730474290377498e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.495357272834657025e-01,-9.681612201832625608e-01,9.998878565804260321e-02,7.284344043036781180e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.688989516871309549e-01,-7.745532015981116958e-01,1.145574737441161645e-01,4.688206457483549139e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.843900157190931921e-01,-5.812201622850493576e-01,1.239338866590832672e-01,2.143281786286376778e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.960144189647941848e-01,-3.880678897496332436e-01,1.282204502316560135e-01,-3.683466022317022359e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.037757767597868641e-01,-5.847731171407121176e-01,1.274837570271926124e-01,2.933946601039700286e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.154712391026011031e-01,-3.916774314254347078e-01,1.333516502292720063e-01,4.348038951556396081e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.233047877311097884e-01,-1.986947193880925222e-01,1.342212580195832894e-01,-2.043343881205771373e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.272786821188716444e-01,-3.954552979735523888e-01,1.301345702571717333e-01,1.274946085780483962e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.351877880783427022e-01,-5.921781164697014210e-01,1.326844624287326913e-01,4.582354012796137632e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.470313504077367162e-01,-3.991568884272409523e-01,1.418491704543249632e-01,2.101433224733656735e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.550144881762815285e-01,-2.063180060741238997e-01,1.460520369037922872e-01,-3.464582468884130906e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.591408482977640149e-01,-1.355955226023555782e-02,1.453591204100154743e-01,-2.779183530305163741e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.594120393429687477e-01,-2.104237866843554072e-01,1.398007533494051435e-01,5.684903408610136877e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.636205150766558480e-01,-1.755434600616384566e-02,1.409377340311271654e-01,-1.886649423967853845e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.639716019967791039e-01,1.752994427151610135e-01,1.371644351831914632e-01,-4.337786685684136279e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.604656131424759047e-01,-2.147077836635041814e-02,1.284888618118232018e-01,-1.011955125363601660e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.608950287098029119e-01,-2.181776352807323072e-01,1.264649515610959951e-01,2.291043583732693678e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.652585814154175825e-01,-2.506842480201734724e-02,1.310470387285613825e-01,-2.116452312005417946e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.657599499114579045e-01,1.679544561902051869e-01,1.306237482661603000e-01,-2.697986179344107338e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.624008607876537891e-01,-2.876613597220098462e-02,1.252277759074720831e-01,6.106269462619445809e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.629761835070977827e-01,1.643585897579804556e-01,1.264490297999959767e-01,-1.896351106546098619e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.596890117119382002e-01,3.574660453779092140e-01,1.226563275869037850e-01,-4.399066061570373609e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.525396908043799904e-01,1.608410780404863349e-01,1.138581954637630372e-01,-1.112143713041726101e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.493228692435702776e-01,3.541629958508538678e-01,1.116339080376795856e-01,-3.659176226025959711e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.422396093265531958e-01,1.576463247195464545e-01,1.043155555856276617e-01,-4.022522853023180467e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.390866828321622783e-01,-3.880481778527766767e-02,1.035110510150230312e-01,2.834628236316215077e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.398627791878678306e-01,1.547001494747165529e-01,1.091803074876554619e-01,2.513690554595565674e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.367687761983734984e-01,3.481007574715559993e-01,1.096830455985745717e-01,-2.312013961040197407e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.298067610489423762e-01,5.414984267385858363e-01,1.050590176764941708e-01,-4.873724670625296240e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.189767925141706539e-01,7.349933464039035691e-01,9.531156833524358218e-02,-7.451839958595778413e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.042769255860925892e-01,9.286798559709648071e-01,8.040788841805202036e-02,-1.006415935573138132e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.857033284666732842e-01,7.325816434001251043e-01,6.027956970658925745e-02,-6.896045450039767211e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.710516955986707832e-01,5.366772607384889815e-01,4.648747880650971886e-02,-3.785702290862865693e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.603181503839010147e-01,7.311092480864800347e-01,3.891607422478398498e-02,-6.562407321258438841e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.456959654221714195e-01,5.354677620410921435e-01,2.579125958226710646e-02,-3.515622554059073535e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.349866101813495811e-01,3.399887123456848959e-01,1.876001447414895815e-02,-5.085940865455296223e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.281868359344358888e-01,5.348367109108147499e-01,1.774282630105789710e-02,-3.375648564332813795e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.174901017162195971e-01,3.394668271963227624e-01,1.099152917239227048e-02,-3.934004039305105671e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.107007651722931446e-01,1.441889968469067529e-01,1.020472836453124865e-02,2.567904556379513870e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.078169852353550034e-01,3.391637783714760435e-01,1.534053747729027632e-02,-3.265635072242556447e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.010337096679254781e-01,5.340624185301975357e-01,1.468741046284176462e-02,-3.204599710823632930e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.035246129732152354e-02,7.289721562472706307e-01,8.278211041194499797e-03,-6.084751003468817920e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.577301817237611092e-02,5.337354578961445162e-01,-3.891290965743136876e-03,-3.131963210134458553e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.509830901445322338e-02,7.289126267180933150e-01,-1.015521738601205329e-02,-6.071038943550954858e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.052005648009135624e-02,9.241750836005110381e-01,-2.229729527311396370e-02,-9.029680595685236622e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.203655480808113853e-02,7.293621527843502372e-01,-4.035665646448444166e-02,-6.173761632349694661e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.744931175239413518e-02,5.348265143094204088e-01,-5.270417972918382821e-02,-3.376719341696126087e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.752781466205726169e-03,7.306572960080722767e-01,-5.945761841257608121e-02,-6.464980836194059721e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.860364453955720129e-03,5.364120022903726692e-01,-7.238758008496419538e-02,-3.731152566034042772e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.858860449976317344e-02,3.423890099511224805e-01,-7.984988521703227649e-02,-1.041063073031255892e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.543638469878562250e-02,1.484967837964409065e-01,-8.193201136309478938e-02,1.623544040725782289e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.840632037471443883e-02,-4.536249076077150666e-02,-7.868492328164322647e-02,4.281067794470331811e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.749907055949901008e-02,-2.392870206360180052e-01,-7.012278769270256784e-02,6.949840487317640036e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.271333014677864859e-02,-4.326612774401034089e-02,-5.622310671806728805e-02,3.810761113211690865e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.184800759189844260e-02,1.526072287408451189e-01,-4.860158449164390937e-02,7.120944027770376161e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.490015216671534470e-02,3.483910481860544861e-01,-4.717739568608983469e-02,-2.364027505645319716e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.186797313043643332e-02,1.539737537218529018e-01,-5.190545069738047163e-02,4.103370466498695857e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.494744820487349218e-02,3.498001139902457979e-01,-5.108477660408073523e-02,-2.675635827360449137e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.194345048467840870e-02,1.554430331351180361e-01,-5.643604825880163545e-02,8.579324850844893824e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.505231114738077192e-02,-3.882603759295003010e-02,-5.626446176178473424e-02,2.829355980229550926e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
