obs0,obs1,obs2,obs3,action,reward,do_bool
1.057346391845937900e-01,-3.608364784396393410e-01,-7.140313633083404665e-02,3.956958421096400391e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.851790961580100814e-02,-5.548765147358603045e-01,-6.348921948864125198e-02,6.650395517478872032e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.742037932108380482e-02,-7.490605628521419534e-01,-5.018842845368350764e-02,9.370754783986048331e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.243916806404096520e-02,-9.434711232904561262e-01,-3.144691888571141125e-02,1.213574919491863247e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.356974559823184101e-02,-7.479577938628447775e-01,-7.175420495874145627e-03,9.112060516069500071e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.861058972097494713e-02,-5.527394879475148182e-01,1.104870053626485354e-02,6.162765755320641636e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.755579996202464979e-02,-3.577736259459177726e-01,2.337423204690613696e-02,3.270938843823976150e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.040032744310629406e-02,-1.629921191293236260e-01,2.991610973455408745e-02,4.187283384930567953e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.714048506051982224e-02,-3.585300028853727339e-01,3.075356641154020076e-02,3.438424427242751658e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.969885002812366170e-03,-1.638587457883005361e-01,3.763041526602570186e-02,6.101375697176675272e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.692710087046355519e-03,-3.594994648581175678e-01,3.885069040546103997e-02,3.653278138202845637e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.972792101159955597e-04,-5.551513765495963426e-01,4.615724668186672874e-02,6.700034547896049908e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.160030674110792276e-02,-3.607005316844610343e-01,5.955731577765882578e-02,3.922032517197019397e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.881431737479714178e-02,-1.664721194412604743e-01,6.740138081205286624e-02,1.188766887518070137e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.214375976362235182e-02,-3.624917911956161420e-01,6.977891458708899985e-02,4.320395746078201094e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.939359558753467522e-02,-1.684236591822848572e-01,7.841970607924540759e-02,1.621441481674186225e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.276206877118037486e-02,2.549317431283470992e-02,8.166258904259378337e-02,-1.048053993777232629e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.225220528492368094e-02,2.193556515910853599e-01,7.956648105503931478e-02,-3.706479094115909256e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.786509225310197443e-02,4.132623317761374704e-01,7.215352286680749849e-02,-6.372198524940373421e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.959984561757922503e-02,6.073078513253642452e-01,5.940912581692675554e-02,-9.063360565754001730e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.453688591071939637e-03,4.114339980311227940e-01,4.128240468541875124e-02,-5.955876081087190244e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.749913695505161043e-04,2.157593386304756944e-01,2.937065252324436854e-02,-2.901921105999035744e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.090178142160030166e-03,2.023116226396529105e-02,2.356681031124629663e-02,1.160739134693505870e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.494801387439336368e-03,2.150073451905417377e-01,2.379895813818499670e-02,-2.735477526810489168e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.794948291250171052e-03,1.955404686550493709e-02,1.832800308456401794e-02,2.654540478589395569e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.018602922856027063e-02,2.144084303302593586e-01,1.885891118028189609e-02,-2.602989495654927654e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.447419783516545877e-02,4.092561577690577712e-01,1.365293218897204071e-02,-5.469743765881854847e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.265932099054661364e-02,2.139450765238108398e-01,2.713444657208330044e-03,-2.500212217973568074e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.693822252102283030e-02,4.090281735500512772e-01,-2.286979778738805827e-03,-5.418470383213823682e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.511878599202385848e-02,2.139384404386307781e-01,-1.312392054516645264e-02,-2.498855754026882425e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.939755480079647210e-02,4.092453255312529237e-01,-1.812163205322021853e-02,-5.466789959374498409e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.758246131142153390e-02,2.143826065333564734e-01,-2.905521197196921784e-02,-2.597603781001139867e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.187011344208866670e-02,1.968722583714249685e-02,-3.425041953397149619e-02,2.361839898497541945e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.226385795883151802e-02,-1.749272285546140115e-01,-3.377805155427198586e-02,3.053012172331001084e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.876531338773923419e-02,2.065938765867958438e-02,-2.767202720960998397e-02,2.159785066357555738e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.917850114091282254e-02,-1.740550018523496778e-01,-2.762883150828283202e-02,2.859850131133046536e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.569740110386583121e-02,-3.687722479329330616e-01,-2.190913124601674006e-02,5.698275678609853179e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.832195614520716997e-02,-1.733499908087604291e-01,-1.051257988879703356e-02,2.703237635583286003e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.485495632903196084e-02,-3.683203602583804415e-01,-5.106104617630461730e-03,5.596725160560365175e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.748854912386435034e-02,-5.633702720244395667e-01,6.087345703490269593e-03,8.507423814285882679e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.622114368337555790e-02,-3.683318506060511144e-01,2.310219333206203762e-02,5.599798383434110294e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.854506671254536165e-03,-1.735416393707425453e-01,3.430179009893025849e-02,2.746639300212074808e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.383673883839685745e-03,2.107453525584573883e-02,3.979506869935441060e-02,-7.005859076115450446e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.805164588956600313e-03,-1.745948696776339348e-01,3.965495151783210437e-02,2.979625378664615964e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.313267195403921703e-03,1.994002952420692587e-02,4.561420227516133769e-02,1.804509125519798696e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.712067785888060221e-03,2.143791463611172121e-01,4.597510410026529881e-02,-2.599042905118222890e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.999650713110405417e-03,4.088156541431430258e-01,4.077701829002885331e-02,-5.377389502683380673e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.517596379597326538e-02,2.131448425288912374e-01,3.002223928466209169e-02,-2.324915936765581947e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.943886064655108922e-02,4.078252369570171121e-01,2.537240741113092751e-02,-5.155553785700701663e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.759536538569143382e-02,2.123553486587232975e-01,1.506129983972952398e-02,-2.149862302406020942e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.184247235886589894e-02,4.072587757656159768e-01,1.076157523491748196e-02,-5.028803574613152083e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.998764787417821709e-02,6.022274051119897997e-01,7.039680856911773726e-04,-7.921525248869994984e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.203219597641801225e-02,7.973396842969223686e-01,-1.513908241204881162e-02,-1.084613904545302487e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.797898966235646490e-02,6.024207106839042369e-01,-3.683136050295485880e-02,-7.967196690741972231e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.002740387603454741e-02,4.078230007021800274e-01,-5.276575388443879855e-02,-5.158470396747965037e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.818386389007815129e-02,2.134822468190636924e-01,-6.308269467793473084e-02,-2.402475649291984650e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.245350882645941848e-02,1.931550768386311456e-02,-6.788764597651869570e-02,3.188921767296726273e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.283981898013668466e-02,-1.747705412380861911e-01,-6.724986162305934823e-02,3.024040401373626619e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.934440815537496305e-02,-3.688727965104413031e-01,-6.120178082031209332e-02,5.731427343558245235e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.196695222516613144e-02,-1.729485445017473477e-01,-4.973892613319560313e-02,2.618244906328676125e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.850798133513117727e-02,2.284682066361651276e-02,-4.450243632053824810e-02,-4.612255494043276949e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.896491774840350142e-02,-1.716096746299015097e-01,-4.542488741934690155e-02,2.321940016240355287e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.553272425580546956e-02,2.413091869745506712e-02,-4.078100738686619292e-02,-7.446434367544074728e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.601534262975456757e-02,2.198130611823156111e-01,-4.227029426037500620e-02,-3.797298065295185987e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.041160385340087591e-02,2.531607462414828258e-02,-4.986489039096538012e-02,-1.006686960450470236e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.091792534588383712e-02,-1.690570839097557398e-01,-5.187826431186631782e-02,1.758744311029795671e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.753678366768872177e-02,2.676744965816804656e-02,-4.836077568980672731e-02,-1.327125521030562139e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.807213266085208381e-02,-1.676296077403129081e-01,-5.101502673186784909e-02,1.443295871442065170e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.471954050604583120e-02,-3.619852549786722884e-01,-4.812843498898371902e-02,4.204918644780621939e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.747983540647238543e-02,-1.662155910908550138e-01,-3.971859769942247265e-02,1.130331078520215304e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.415552358465528848e-02,2.945231468736514424e-02,-3.745793554238203982e-02,-1.919114695121285075e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.474456987840258859e-02,-1.651143169245626874e-01,-4.129616493262461274e-02,8.872369702974464145e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.144228353991133817e-02,-3.596207534893868796e-01,-3.952169099202972047e-02,3.680969857353869057e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.424986847012359947e-02,-5.541594966196543570e-01,-3.215975127732198513e-02,6.480608806532199839e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.316667853773051289e-02,-3.586046141606738513e-01,-1.919853366425758323e-02,3.454268961504962654e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.599458625451703447e-02,-5.534482785193720611e-01,-1.228999574124765848e-02,6.319945100279945605e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.492562068412959228e-02,-7.483966254875545898e-01,3.498944593122322450e-04,9.207817786368963642e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.957688174378500484e-03,-5.532794045953582929e-01,1.876553003205015668e-02,6.282088341831255640e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.107899917528664888e-03,-3.584243108527905286e-01,3.132970671571266852e-02,3.414943970453083733e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.276386134584475668e-03,-1.637617918306011611e-01,3.815959465661883376e-02,5.885333712934620598e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.155162197119649972e-02,3.079283566255949789e-02,3.933666139920576066e-02,-2.215499553911472463e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.093576525794530928e-02,2.253310918790996098e-01,3.490566229138281767e-02,-5.015696052766625002e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.429143420363317082e-03,4.199440736999182633e-01,2.487427018584956878e-02,-7.830510770454629510e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.969738053635048183e-03,2.244892617442642013e-01,9.213248644940309762e-03,-4.826472733258755365e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.459523288520332626e-03,2.923849304094877644e-02,-4.396968215772019406e-04,-1.870748936444433519e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.044293149339308363e-03,-1.658771645360812008e-01,-4.181194694466068909e-03,1.054692935679590882e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.726749858617684451e-03,2.930445538445763942e-02,-2.071808823106886972e-03,-1.885298447942228561e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.312838966306836892e-03,-1.657877937188623751e-01,-5.842405718991344060e-03,1.034987894434684641e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.970830919295891118e-04,2.941739564817447139e-02,-3.772429930121974553e-03,-1.910216548237765877e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.585431004893078557e-03,-1.656503850893750740e-01,-7.592863026597506358e-03,1.004688424757027576e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.727576696894423010e-03,2.957955639641945966e-02,-5.583486177083450686e-03,-1.945999085898199588e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.135985568966033955e-03,-1.654620824992229788e-01,-9.475484348879849653e-03,9.631645299487562317e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.445227218950493532e-03,2.979438441867998666e-02,-7.549155288982337293e-03,-1.993408498944851392e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.849339530576893851e-03,-1.652187844536646688e-01,-1.153597228687204025e-02,9.095113756643535829e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.153715219650186655e-03,-3.601735024434075116e-01,-9.716949535543332669e-03,3.799722559044139691e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.435718526851833751e-02,-1.649149223462727798e-01,-2.117504417455053252e-03,8.424147454783681432e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.765548371544379408e-02,-3.600064561985769629e-01,-4.326749264983169481e-04,3.762555734258213880e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.485561283941533500e-02,-1.648783622201542842e-01,7.092436542018111523e-03,8.343625343086091828e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.815318008381842083e-02,-3.601012592363507792e-01,8.761161610635330443e-03,3.783483926750865201e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.535520526854543655e-02,-1.651048210888652612e-01,1.632812946413705890e-02,8.844070958929611814e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.865730169032274149e-02,2.977932563177121406e-02,1.809694365592297988e-02,-1.990462863723237441e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.806171517768731916e-02,-1.655967247594702652e-01,1.411601792847650555e-02,9.929001240366186476e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.137364967287672501e-02,-3.609181100529406105e-01,1.610181817654974396e-02,3.963928721825659696e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.859201187393553945e-02,-1.660282712472720135e-01,2.402967562020106446e-02,1.088297397460196714e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.191257729888097694e-02,-3.614861762662783806e-01,2.620627041512145830e-02,4.089959993516064651e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.914230082420654511e-02,-1.667453966973487522e-01,3.438619040215358524e-02,1.246888922962496316e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.247720875815351849e-02,-3.623426701145013862e-01,3.687996824807857760e-02,4.280189101961251463e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.972406216044355065e-02,-5.579670043813966807e-01,4.544034645200108191e-02,7.320961309300957343e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.088340224807148704e-02,-3.635014458557015993e-01,6.008226907060299632e-02,4.540537591882716772e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-8.815343116518552236e-02,-5.594192281038676828e-01,6.916334425436843070e-02,7.650537239109563847e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.934181572726287490e-02,-3.653143890588919085e-01,8.446441873258755950e-02,4.949103886438604438e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.066481035084407142e-01,-1.714788134165271538e-01,9.436262650546477226e-02,2.299965833353573297e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.100776797767712561e-01,-3.678136412748901352e-01,9.896255817217192163e-02,5.508900878923062017e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.174339526022690622e-01,-1.742107410783627908e-01,1.099803599300180484e-01,2.909541522888374754e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.209181674238363202e-01,1.918520785025368269e-02,1.157994429757947946e-01,3.488198390775837376e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.205344632668312460e-01,-1.773905167238347125e-01,1.164970826539499654e-01,3.617397900830467417e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.240822736013079408e-01,1.589953178718422899e-02,1.237318784556108997e-01,1.079426538132794988e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.237642829655642568e-01,-1.807582801907086090e-01,1.258907315318764930e-01,4.369586135279404648e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.273794485693784395e-01,1.237782913231863513e-02,1.346299038024353079e-01,1.864612928795367774e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.271318919867320540e-01,2.053424156399265010e-01,1.383591296600260312e-01,-6.090467323242951259e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.230250436739335207e-01,8.535835369025135400e-03,1.371410361953774304e-01,2.720319887319982977e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
