obs0,obs1,obs2,obs3,action,reward
7.755728291512928307e-02,-3.450369498939968027e-01,-9.219537085138050994e-03,3.817927903120246769e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.065654391724934813e-02,-5.400267853429190357e-01,-1.583681278897556936e-03,6.715546074874439997e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.985600821039097075e-02,-3.448828544633928406e-01,1.184741087085132427e-02,3.783734761392314461e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.295835112112311227e-02,-1.499311439351297681e-01,1.941488039363595264e-02,8.944949015438530271e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.995972824242051608e-02,4.490721787309964741e-02,2.120387019672365786e-02,-1.970453566117967292e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.085787259988251013e-02,-1.505115057006624901e-01,1.726296306448772341e-02,1.022503061358914778e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.784764248586925728e-02,-3.458765481847817513e-01,1.930796918720555436e-02,4.003292644723491223e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.093011152217362197e-02,-1.510337282196267672e-01,2.731455447665253472e-02,1.137957007920641916e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.790943695778108830e-02,4.368640473305934746e-02,2.959046849249381828e-02,-1.701460666164087976e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.878316505244227413e-02,2.383725991126479649e-01,2.618754716016564316e-02,-4.533491894627943997e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.355061703469523260e-02,4.289030913895691688e-02,1.712056337090975267e-02,-1.525280343585198040e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.440842321747437427e-02,-1.524725498593757500e-01,1.407000268373935666e-02,1.455065072809740845e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.135897222028685899e-02,4.244511093485037190e-02,1.698013282935883703e-02,-1.427045999279780708e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.220787443898386948e-02,-1.529158549656741417e-01,1.412604083079927603e-02,1.552865235243420794e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.914955733967038359e-02,-3.482371833500641500e-01,1.723177130128611748e-02,4.523922029221770225e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.218481367266910059e-02,-1.533631051696524861e-01,2.627961535972965848e-02,1.651903731720011370e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.911755156927605184e-02,-3.488511951550297141e-01,2.958342282316967983e-02,4.660465758917962664e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.214052766617545867e-02,-1.541594620770971313e-01,3.890435434100560780e-02,1.828330172454498137e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.905733842463351591e-02,-3.498158698817188106e-01,4.256101468591460407e-02,4.875305504217831709e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.206102102699914067e-02,-5.455116823158138173e-01,5.231162569435026527e-02,7.933176017119747403e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.150787380682864042e-03,-3.511453665124205648e-01,6.817797772858975869e-02,5.175395550253298893e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.872119949565547149e-03,-1.570462718211854958e-01,7.852876882909635980e-02,2.470961154145511762e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.013045385989256961e-03,3.687143808026999148e-02,8.347069113738737889e-02,-1.982028998411156095e-02,1.000000000000000000e+00,1.000000000000000000e+00
-8.275616624383856645e-03,2.307032945572890237e-01,8.307428533770515322e-02,-2.850438947598600836e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.661550733238075686e-03,3.450083786628652116e-02,7.737340744250795210e-02,3.264058647887768672e-02,0.000000000000000000e+00,1.000000000000000000e+00
-2.971533975912345020e-03,-1.616405096537600339e-01,7.802621917208550639e-02,3.486974671196558795e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.204344168987545836e-03,3.228999898507553534e-02,8.500016851447862731e-02,8.160319393882198291e-02,1.000000000000000000e+00,1.000000000000000000e+00
-5.558544189286035095e-03,2.260971264590213303e-01,8.663223239325507086e-02,-1.830979647838084090e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.036601660105608037e-03,4.198795307644445085e-01,8.297027309757890046e-02,-4.472434505841387242e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.360988955183282896e-03,2.236878883309822708e-01,7.402540408589612653e-02,-1.296030707084373512e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.183474672180292835e-02,4.176756539806334989e-01,7.143334267172737895e-02,-3.980442305018742077e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.018825980141560061e-02,6.117153349642905358e-01,6.347245806168989868e-02,-6.673779231393779376e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.242256650070141077e-02,8.058998371405732275e-01,5.012489959890233798e-02,-9.394197571604585573e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.854056324351287144e-02,6.101393225612437021e-01,3.133650445569316489e-02,-6.314172448560817497e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.074334969473774160e-02,8.048103604507994557e-01,1.870815955857153129e-02,-9.140690170621854627e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.683955690375372793e-02,6.094404211153422457e-01,4.267792173278210643e-04,-6.155655123987253674e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.902836532606056563e-02,4.143125096298586607e-01,-1.188453103064668684e-02,-3.227481987399357100e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.731461551865773496e-02,2.193617908618829826e-01,-1.833949500544540187e-02,-3.383674165073963236e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.017018513358953907e-01,4.147418700528789914e-01,-1.901622983846019618e-02,-3.322490859373537497e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.099966887369529661e-01,6.101292589424609503e-01,-2.566121155720726965e-02,-6.308676139435336339e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.221992739158021812e-01,8.055996888958831814e-01,-3.827856383607794455e-02,-9.315202947684988466e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.383112676937198471e-01,6.110146267093256034e-01,-5.690896973144791982e-02,-6.511076616515405480e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.505315602279063691e-01,4.167295381061050796e-01,-6.993112296447873133e-02,-3.768740221701793458e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.588661509900284596e-01,2.226668811170843532e-01,-7.746860340788232213e-02,-1.070345209516044283e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.633194886123701395e-01,4.188085820370551771e-01,-7.960929382691440959e-02,-4.231176676527947933e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.716956602531112541e-01,2.248993684840142337e-01,-8.807164717997030545e-02,-1.565554736894176346e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.761936476227915493e-01,3.114155360711445830e-02,-9.120275665375865426e-02,1.070951949477489396e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.768164786949338319e-01,-1.625631088664368229e-01,-8.906085275480367380e-02,3.696681542587641478e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.735652165176050921e-01,-3.563142465379497970e-01,-8.166748966962839029e-02,6.329937307560076221e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.664389315868460839e-01,-5.502076429932549750e-01,-6.900761505450823952e-02,8.988809127461796500e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.554347787269809711e-01,-3.542216962062337271e-01,-5.102999679958464263e-02,5.853295457422871273e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.483503448028563043e-01,-5.485931184471560806e-01,-3.932340588473889897e-02,8.615108367253284660e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.373784824339131794e-01,-3.529583838180693212e-01,-2.209318915023232924e-02,5.567274904586562156e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.303193147575517907e-01,-5.477633132091948021e-01,-1.095863934105920437e-02,8.423687037028935176e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.193640484933678886e-01,-7.427339871815031858e-01,5.888734732998664873e-03,1.131585378575610257e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.045093687497378188e-01,-5.476896254909860984e-01,2.852044230451087140e-02,8.407551867244386079e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.355557623991810068e-02,-3.529683978553446178e-01,4.533554603899964119e-02,5.571760025204079980e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.649620828281120999e-02,-1.585112320994289947e-01,5.647906608940780199e-02,2.791140403699731154e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.332598364082262343e-02,3.576144221146584923e-02,6.206134689680726374e-02,4.765704884550969744e-03,1.000000000000000000e+00,1.000000000000000000e+00
8.404121248505194708e-02,-1.601931204463564740e-01,6.215666099449828480e-02,3.163660004758083177e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.083735007612481704e-02,3.399094941608887810e-02,6.848398100401445476e-02,4.391467374540963808e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.151716906444660127e-02,2.280674388188639878e-01,6.936227447892265308e-02,-2.263990993638422267e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.607851784082387603e-02,3.202628684005184856e-02,6.483429249164580910e-02,8.733168909640814936e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.671904357762491578e-02,-1.639622012918331984e-01,6.658092627357396764e-02,3.997446924550638880e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.343979955178824903e-02,3.015520131374543888e-02,7.457582012267524596e-02,1.287740778262843611e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.404290357806315503e-02,-1.659514534576343459e-01,7.715130167920093707e-02,4.440214195200961056e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.072387450891047034e-02,2.799894082268605811e-02,8.603173006960285196e-02,1.766212274441718577e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.128385332536419705e-02,2.217910719009477116e-01,8.956415461848628301e-02,-8.772973527017241535e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.571967476338315794e-02,4.155226635897680820e-01,8.780955991308284081e-02,-3.508656826883029267e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.403012803517851737e-02,2.192688299214080316e-01,8.079224625931678838e-02,-3.183626970277186885e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.841550463360668188e-02,4.131448208910029063e-01,8.015552086526135656e-02,-2.979745565147609021e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.066784010514267439e-01,6.070381209040521808e-01,7.419602973496614018e-02,-5.643402001323556405e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.188191634695077853e-01,8.010449215334921602e-01,6.290922573231902404e-02,-8.327561314458085118e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.348400619001776379e-01,9.952534107982006217e-01,4.625410310340285353e-02,-1.105009494699136230e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.547451301161416604e-01,1.189737613705761810e+00,2.415391320942012962e-02,-1.382829931041456906e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.785398823902568932e-01,9.943227917656858317e-01,-3.502685411409009464e-03,-1.082692639406745982e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.984263382255705976e-01,7.992472431151755874e-01,-2.515653819954392911e-02,-7.911108988422997923e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.144112830878741049e-01,6.044795795688633344e-01,-4.097875617638992163e-02,-5.064470850492914789e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.265008746792513683e-01,4.099583025675038184e-01,-5.110769787737574898e-02,-2.269545066073558881e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.347000407306014391e-01,2.156025809895328882e-01,-5.564678800952286425e-02,4.917929337147652902e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.390120923503920858e-01,2.132088296480511014e-02,-5.466320214209333117e-02,3.237990387955326232e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.394385100096881880e-01,2.171768560190868724e-01,-4.818722136618267676e-02,1.439091371177719791e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.437820471300699288e-01,2.277790446539224023e-02,-4.789940309194713058e-02,2.914892985087392807e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.442376052193777625e-01,-1.716295064462226572e-01,-4.206961712177234580e-02,5.686889093205204082e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.408050150904533226e-01,2.405647650059386522e-02,-3.069583893536193681e-02,2.630548287516852879e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.412861446204651872e-01,2.196028250291198747e-01,-2.543474236032822883e-02,-3.914967650264122856e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.456782011210475736e-01,2.485466653031692674e-02,-2.621773589038105257e-02,2.454010675722803625e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.461752944516539254e-01,2.203410761787452099e-01,-2.130971453893544532e-02,-5.543490544004237019e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.505821159752288363e-01,4.157619912040668719e-01,-2.241841264773629383e-02,-3.547643063626941262e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.588973557993101693e-01,2.209658549694368534e-01,-2.951369877499017760e-02,-6.923398642194011909e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.633166728986989225e-01,2.627919457304492279e-02,-3.089837850342897971e-02,2.139930580191916620e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.638422567901598237e-01,-1.683876963852703745e-01,-2.661851734304514563e-02,4.967713398565796745e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.604745028624544378e-01,-3.631243937010190104e-01,-1.668309054591355159e-02,7.809479871169384690e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.532120149884340421e-01,-1.677771309298261848e-01,-1.064130803574781306e-03,4.830632685087880018e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.498564723698375178e-01,-3.628840470605116941e-01,8.597134566600979008e-03,7.754106226070727192e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.425987914286272806e-01,-5.581231888598380264e-01,2.410534701874243388e-02,1.070786039100255715e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.314363276514305179e-01,-3.633281281694203946e-01,4.552106780074754999e-02,7.857646215087807917e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.241697650880421222e-01,-1.688601685412998432e-01,6.123636023092316610e-02,5.077434299126654116e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.207925617172161181e-01,-3.647890604109356727e-01,7.139122882917647850e-02,8.190781459387219687e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.134967805089973969e-01,-1.707130547030829004e-01,8.777279174795091232e-02,5.496768804942788744e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.100825194149357478e-01,2.307344200456892813e-02,9.876632935783649647e-02,2.858882036757874889e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.105439882550271258e-01,2.166582703664208520e-01,1.044840934313522457e-01,2.591620947166534128e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.148771536623555467e-01,4.101387265282824268e-01,1.050024176207855486e-01,-2.320592942310654716e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.230799281929211897e-01,6.036158265380577870e-01,1.003612317361642359e-01,-4.898625117254926664e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.351522447236823465e-01,7.971893667593160648e-01,9.056398150165438643e-02,-7.493050456852493602e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.510960320588686567e-01,9.909531612936657297e-01,7.557788058794939756e-02,-1.012170209219171779e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.709150952847419469e-01,7.949086850865444420e-01,5.533447640356596586e-02,-6.967442025729817523e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.868132689864728579e-01,5.990648015690386297e-01,4.139959235210632915e-02,-3.871679686527800257e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.987945650178536194e-01,7.935753734042400032e-01,3.365623297905073058e-02,-6.665158259213033176e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.146660724859384195e-01,5.980018948079425245e-01,2.032591646062466284e-02,-3.634286785322775604e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.266261103820972678e-01,4.025970457470570696e-01,1.305734288997911080e-02,-6.440654247793792253e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.346780512970384258e-01,5.975293780082426842e-01,1.176921204042035221e-02,-3.529413653726181099e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.466286388572032973e-01,4.022420641066057900e-01,4.710384732967989874e-03,-5.657061339739649641e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.546734801393354175e-01,2.070528916683507248e-01,3.578972465020059928e-03,2.375947451537038235e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.588145379727024076e-01,4.021235299042368316e-01,8.330867368094137249e-03,-5.395712254244855455e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.668570085707871242e-01,5.971250432324650692e-01,7.251724917245166296e-03,-3.439999955996222436e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.787995094354364434e-01,4.019006836980975050e-01,3.717250052527217019e-04,-4.903916759761367539e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.868375231093983957e-01,2.067734042435210584e-01,-6.090583466995518752e-04,2.437610185113392447e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.909729911942688152e-01,1.166015779855164580e-02,4.266162023527233539e-03,5.362517707526891497e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.912061943502398442e-01,2.067218638656685981e-01,1.499119743858101650e-02,2.449161220908404046e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.953406316275532295e-01,1.138903824333173387e-02,1.988951988039782542e-02,5.422896843671902722e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.955684123924198548e-01,2.062258869276191176e-01,3.073531356774163170e-02,2.559393498182541138e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.996929301309722349e-01,1.067890000968579889e-02,3.585410056410671259e-02,5.581560566822572067e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.999065081311659609e-01,-1.849275244848466171e-01,4.701722169775185423e-02,8.619159694077702660e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.962079576414690441e-01,9.523759008322724151e-03,6.425554108590725289e-02,5.843793488986219753e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.963984328216355046e-01,-1.864366637311341557e-01,7.594312806387969184e-02,8.965915166808651193e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.926696995470128071e-01,7.578120025190177023e-03,9.387495839749698812e-02,6.287139766915469385e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.928212619475165979e-01,2.012732797947794361e-01,1.064492379313279335e-01,3.670092214536946895e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.968467275434122143e-01,3.947342625647094483e-01,1.137894223604018207e-01,1.096973435123924090e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.047414127947063789e-01,5.880573217648841222e-01,1.159833692306496689e-01,-1.450299623455377218e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.165025592300040658e-01,3.914818749640652795e-01,1.130827699837389094e-01,1.818748704662005999e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.243321967292853492e-01,5.848193524644136332e-01,1.167202673930629181e-01,-7.310354057037143916e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.360285837785736196e-01,7.780913435449937632e-01,1.152581965816554949e-01,-3.268010757323006055e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.515904106494734727e-01,9.713998349135376520e-01,1.087221750670094855e-01,-5.810290123231012238e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.710184073477442501e-01,1.164843893076989545e+00,9.710159482054746272e-02,-8.375804481992641382e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.943152852092840277e-01,9.685394613214426407e-01,8.034998585656218106e-02,-5.160078564030211590e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.136860744357129027e-01,7.723834417906809691e-01,7.002982872850176121e-02,-1.991256360095832179e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.291337432715265132e-01,9.664375289490454435e-01,6.604731600831009741e-02,-4.689213564407281321e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.484624938505073821e-01,7.704477401125278124e-01,5.666888887949553255e-02,-1.561738608037369080e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.638714486527579561e-01,9.647144635836168991e-01,5.354541166342079161e-02,-4.304544379630328987e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.831657379244302719e-01,7.688767799067588449e-01,4.493632290416013642e-02,-1.213840985449829435e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.985432735225654222e-01,5.731407898496360120e-01,4.250864093326047616e-02,1.851303362880333259e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.100060893195581313e-01,3.774372176223799724e-01,4.621124765902114018e-02,4.909142865295030855e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.175548336720056986e-01,1.816948977298347701e-01,5.602953338961120383e-02,7.977955912366674340e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.211887316266023751e-01,3.760051702157058973e-01,7.198544521434455112e-02,5.232516281315626738e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.287088350309164575e-01,5.700440737898812005e-01,8.245047777697581126e-02,2.540925130194461867e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.401097165067141104e-01,7.638978951528883066e-01,8.753232803736472889e-02,-1.148741824041021875e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.553876744097718587e-01,9.576625656980837231e-01,8.730257967255652951e-02,-2.753200249735871519e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.745409257237335865e-01,7.614105376017691329e-01,8.179617917308479313e-02,4.357125937207956268e-02,0.000000000000000000e+00,1.000000000000000000e+00
6.897691364757689847e-01,5.652167202858854322e-01,8.266760436052637828e-02,3.608993107428195013e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.010734708814867489e-01,3.690229636325442764e-01,8.988559057538277053e-02,6.784615398936937325e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.084539301541376011e-01,5.627888261318758634e-01,1.034548213732566502e-01,4.153768856352432759e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.197097066767751405e-01,7.563040217981520374e-01,1.117623590859615212e-01,1.570175779544868422e-01,1.000000000000000000e+00,1.000000000000000000e+00
