obs0,obs1,obs2,obs3,action,reward
1.276848039983421654e-04,4.197678974133651764e-01,4.147158958550684754e-02,-5.287284216997811814e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.523042752265647115e-03,2.240877835622044068e-01,3.089702115151122391e-02,-2.232714737230911961e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.300479842350973567e-02,4.187548173493238490e-01,2.643159167704939999e-02,-5.060503808166949558e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.137989477049621195e-02,6.134945276966435879e-01,1.631058406071549810e-02,-7.902879310089793163e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.364978532442908232e-02,4.181524404629894387e-01,5.048254405359102470e-04,-4.925186760944551545e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.201283413368887137e-02,6.132672675808190643e-01,-9.345548081353193676e-03,-7.850424608044130892e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.427817948530525016e-02,4.182749644661880595e-01,-2.504639729744145490e-02,-4.953143300440638330e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.264367877462900802e-02,2.235150086686246984e-01,-3.495268389832273392e-02,-2.106288953977801248e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.711397894800150143e-02,4.191188335384875563e-01,-3.916526180627833559e-02,-5.141294223321852819e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.549635561877125756e-02,6.147698520505366915e-01,-4.944785025292203900e-02,-8.188925379041716024e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.779175265978199361e-02,4.203583165559071633e-01,-6.582570101100547466e-02,-5.421634216672035489e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.619891899090013410e-02,2.262202769327576468e-01,-7.666896944434954675e-02,-2.709258210215956808e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.007233245295552915e-01,3.227133772246404408e-02,-8.208748586478145648e-02,-3.375637050694713093e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.013687512840045768e-01,-1.615832755162270873e-01,-8.215499860579535130e-02,2.623205104847973756e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.813708577368003561e-02,-3.554422830661082000e-01,-7.690858839609940323e-02,5.280018350502617697e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.102824011235786938e-02,-5.494027136162153990e-01,-6.634855169509416839e-02,7.954936169581064975e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.004018584003355641e-02,-3.534359787770717798e-01,-5.043867935593203400e-02,4.826981150379308638e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.297146626449212137e-02,-5.478110999379343093e-01,-4.078471705517341950e-02,7.590673139703292271e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.201524426573343240e-02,-3.521516054039159904e-01,-2.560337077576683301e-02,4.538347494515691527e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.497221215765511065e-02,-5.469023321749034716e-01,-1.652667578673545218e-02,7.383385271248339432e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.403416551415704344e-02,-3.515561003445166754e-01,-1.759905244238772412e-03,4.405005733031443493e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.700304350726670716e-02,-1.564092869504424554e-01,7.050106221824115060e-03,1.472633946534648852e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.387485776825785444e-02,3.861099868758416376e-02,9.995374114893412071e-03,-1.431870498090556665e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.464707774200953549e-02,2.335883857945414144e-01,7.131633118712298741e-03,-4.326999297551171741e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.931884545790036156e-02,4.286086393473733658e-01,-1.522365476390044950e-03,-7.231261886765432134e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.789101824484782999e-02,2.335077774822014174e-01,-1.598488924992090901e-02,-4.309228102797221793e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.256117379449185695e-02,3.861578159087000750e-02,-2.460334545551535329e-02,-1.433215215710548773e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.333348942630925654e-02,2.340812895916992431e-01,-2.746977588693644973e-02,-4.436637018156359691e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.801511521814323863e-02,3.935857114346327790e-02,-3.634304992324916689e-02,-1.597649173279728219e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.880228664101250224e-02,-1.552247339524270020e-01,-3.953834826980862083e-02,1.212348000789211788e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.569779196196396331e-02,-3.497585645455558723e-01,-3.711365226823019892e-02,4.011862464414879814e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.870262067105284726e-02,-5.443349649569845239e-01,-2.908992733940043984e-02,6.819409505964573182e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.781592137191315539e-02,-7.390411030585455343e-01,-1.545110832747129299e-02,9.653253602502909203e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.303509931074224429e-02,-9.339521399276292657e-01,3.855398877534525412e-03,1.253114571826011714e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.356056512189659252e-03,-7.388797859432452153e-01,2.891769031405475726e-02,9.616416999900008200e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.042153920667524512e-02,-5.441581509211518286e-01,4.815052431385477560e-02,6.781819794999134343e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.130470222509828204e-02,-3.497370413799917310e-01,6.171416390385304346e-02,4.010391045781829811e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.829944305269811722e-02,-1.555422883015194491e-01,6.973494599541670003e-02,1.284339611473163667e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.141028881872850315e-02,3.851498335525038730e-02,7.230362521836303236e-02,-1.414590017997141569e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.063998915162349443e-02,2.325309289570170468e-01,6.947444518236875477e-02,-4.104837929102946315e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.598937057248315238e-02,4.266026987838825724e-01,6.126476932416285992e-02,-6.804801261702169146e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.745731659680550135e-02,6.208226067950414206e-01,4.765516680075852080e-02,-9.532628477343476625e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.040864460904672870e-03,4.250929776792642389e-01,2.858990984607156713e-02,-6.459964030671425661e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.460995092680612881e-03,6.198051271859910116e-01,1.566998178472871553e-02,-9.295409811997853433e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.585709763640043291e-02,4.244752002956718728e-01,-2.920837839266991753e-03,-6.319752762232491161e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.434660164231387119e-02,2.293941215970686232e-01,-1.556034336373197415e-02,-3.402136314986748955e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.893448407425524421e-02,3.449698801391240521e-02,-2.236461599370547296e-02,-5.247787874862464008e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.962442383453349135e-02,-1.602972609679830518e-01,-2.341417356867796576e-02,2.330657752168305286e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.641847861517383073e-02,-3.550769701535204659e-01,-1.875285806434135588e-02,5.182721174673614595e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.931693921210342335e-02,-5.499299416237378724e-01,-8.387415714994126900e-03,8.049871661355469943e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.318340379628665765e-03,-7.449359093619460914e-01,7.712327607716814096e-03,1.095019957676589994e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.580377807610256549e-03,-5.499163865971824494e-01,2.961272676124861170e-02,8.047667751458167373e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.757870553955390505e-02,-3.552126582168231295e-01,4.570806226416494755e-02,5.215440962776860534e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.468295870389036750e-02,-5.509471906386037565e-01,5.613894418971866751e-02,8.282727394710234226e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.570190251666244263e-02,-3.566358710863888337e-01,7.270439897913913430e-02,5.537611119986378672e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.283461993839021709e-02,-1.626061186650181456e-01,8.377962121911189386e-02,2.848416323720239784e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.608674231169058305e-02,3.122723090298862303e-02,8.947645386655236899e-02,1.971380638677350250e-02,1.000000000000000000e+00,1.000000000000000000e+00
-4.546219769363080837e-02,2.249596434210638651e-01,8.987072999428784292e-02,-2.434513265582600727e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.096300482520952996e-02,4.186906516663188027e-01,8.500170346312263536e-02,-5.064886494816038809e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.258919179188315279e-02,6.125184394116329756e-01,7.487193047349055552e-02,-7.712201991917639887e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.033882300365049550e-02,4.164504023899671115e-01,5.944752648965527519e-02,-4.559503110056625785e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.200981495585115230e-02,6.106836795045016419e-01,5.032852026954202224e-02,-7.293182814559771021e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.038586342388813699e-04,8.050751725322572439e-01,3.574215464042247714e-02,-1.005745970316303417e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.630536208488402722e-02,6.094946019759861500e-01,1.562723523409640866e-02,-7.020565291701195143e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.849525412440374883e-02,4.141595742243134870e-01,1.586104650694017404e-03,-4.044955437996313186e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.677844560889001468e-02,2.190151650862541266e-01,-6.503806225298608759e-03,-1.113129837183663429e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.115874891061509916e-02,4.142297049575766610e-01,-8.730065899665935894e-03,-4.060407059897676585e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.944334300976663266e-02,6.094743587608295599e-01,-1.685088001946128886e-02,-7.014631332483782789e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.163283018498322274e-02,4.145899879320212866e-01,-3.088014268442885318e-02,-4.141320036729609910e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.992462994362365347e-02,2.199190342770208917e-01,-3.916278275788807189e-02,-1.313421074676658917e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.432301062916407686e-02,4.155794575605128438e-01,-4.178962490724139056e-02,-4.361186195848241187e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.263459978037433762e-02,6.112672922952293586e-01,-5.051199729893787738e-02,-7.416766750610676029e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.485994562627891868e-02,4.168776890199827334e-01,-6.534553080015922943e-02,-4.653083872279963340e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.031974994066785778e-01,2.227370010344401907e-01,-7.465169854471916111e-02,-1.939167917925128659e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.076522394273673744e-01,2.875790738027689253e-02,-7.853003438056942176e-02,7.431423921019691958e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.082273975749729056e-01,2.249127155654484511e-01,-7.704374959636547948e-02,-2.420752862688423379e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.127256518862818774e-01,4.210458028393161412e-01,-8.188525532174233124e-02,-5.580306635899596746e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.211465679430682035e-01,2.271630254570078111e-01,-9.304586859354152528e-02,-2.922283395189308464e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.256898284522083575e-01,3.348239753555223852e-02,-9.889043538392014443e-02,-3.028011861803892035e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.263594764029193906e-01,-1.600925730658778745e-01,-9.949603775628092228e-02,2.296372963180209892e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.231576249416018315e-01,-3.536623639909032280e-01,-9.490329182992050805e-02,4.893523943166598889e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.160843776617837692e-01,-1.573386505281964831e-01,-8.511624394358731360e-02,1.683322876089379250e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.129376046512198389e-01,-3.511456573450201235e-01,-8.174959819140854844e-02,4.329963964245442942e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.059146915043194387e-01,-1.549671678884937953e-01,-7.308967026291765534e-02,1.157037893828668507e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.028153481465495650e-01,4.112180136469020808e-02,-7.077559447526031444e-02,-1.991136050403117252e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.036377841738433669e-01,-1.529202430324132778e-01,-7.475786657606654784e-02,7.043011421683997852e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.005793793131951053e-01,-3.468952336867499597e-01,-7.334926429172974882e-02,3.386215759640581191e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.364147463946011218e-02,-5.409009793758955409e-01,-6.657683277244857978e-02,6.073023633984768743e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.282345505194220470e-02,-3.449144458616270614e-01,-5.443078550447904423e-02,2.944147193800721873e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.592516613470966236e-02,-5.392198409338735399e-01,-4.854249111687759799e-02,5.694464153731879641e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.514076931603218767e-02,-7.336285726240556748e-01,-3.715356280941384259e-02,8.464501174684966323e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.046819786355107029e-02,-5.380199877712801282e-01,-2.022456046004390828e-02,5.423190939788675724e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.970779810812546939e-02,-7.328519406785389823e-01,-9.378178580466555933e-03,8.285616404453459705e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.505075929455469197e-02,-5.376030381364124144e-01,7.193054228440362921e-03,5.329440215906897649e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.429869853182644431e-02,-7.328254124597294306e-01,1.785193466025415676e-02,8.278847472067631941e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.578097173681446530e-04,-5.379520369351011855e-01,3.440962960438942453e-02,5.408694510802458666e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.111685045607016878e-02,-3.433302165540278450e-01,4.522701862599434047e-02,2.592239658080795484e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.798345478715072596e-02,-1.488821219575717225e-01,5.041149794215592922e-02,-1.885771080087500495e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.096109722630215902e-02,4.548198490649094095e-02,5.003434372613842912e-02,-2.952187899086471945e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.005145752817234089e-02,2.398562445419793743e-01,4.412996792796548828e-02,-5.717113427241018453e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.525433263733275320e-02,4.343325022503916610e-01,3.269574107348344888e-02,-8.501717253293679111e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.567682592324920049e-03,2.387803227876825474e-01,1.569230656689608872e-02,-5.473893924997577098e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.792076136571269136e-03,4.336783359870441390e-01,4.744518716900934102e-03,-8.350870692451509703e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.881490583169614685e-03,2.384918919127206327e-01,-1.195722266800208419e-02,-5.409158151601399789e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.165132842142402661e-02,4.354003467990094633e-02,-2.277553897120488530e-02,-2.520242737138875810e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.252212911502204561e-02,-1.512494140830687728e-01,-2.781602444548263858e-02,3.338869148857342983e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.497140833360669804e-03,-3.459616581060456220e-01,-2.714825061571116832e-02,3.171672169586813306e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.577907671239757295e-03,-5.406866202908224839e-01,-2.080490627653754088e-02,6.011664233302074223e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.235824734576692105e-03,-3.452799052939905522e-01,-8.781577809933391668e-03,3.020035828372469311e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.514142284045650287e-02,-1.500339029362001697e-01,-2.741506153188452699e-03,6.564120993573507867e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.814210089918050564e-02,4.512725785447072036e-02,-2.610223733316982715e-03,-2.869825218901418951e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.723955574209109012e-02,2.402863363075452563e-01,-8.349874171119819888e-03,-5.804875472231727507e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.243382901594018361e-02,4.528237876004806428e-02,-1.995962511558327379e-02,-2.904466421386679986e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.152818144073922309e-02,-1.495493622095888098e-01,-2.576855795835663460e-02,-4.124982683823608109e-03,0.000000000000000000e+00,1.000000000000000000e+00
-1.451916868493099977e-02,-3.442924587646197798e-01,-2.585105761203310842e-02,2.803175651011927672e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.140501786022339439e-02,-5.390362941676615227e-01,-2.024470631000925211e-02,5.647363520372431500e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.218574374357662665e-02,-7.338684426728135923e-01,-8.949979269264388831e-03,8.509731510480886829e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.686311259703290072e-02,-5.386256098337658393e-01,8.069483751697383717e-03,5.554893724595486582e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.763562479370822056e-02,-3.436178816850852247e-01,1.917927120088835924e-02,2.653597063360300101e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.450798242740993227e-02,-1.487748479757282638e-01,2.448646532760895972e-02,-2.121273188523059572e-02,1.000000000000000000e+00,1.000000000000000000e+00
-6.748347938692449144e-02,-3.442392460951311239e-01,2.406221068990434947e-02,2.790942726752911329e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.436826430882712002e-02,-1.494686704888662510e-01,2.964409614341017435e-02,-5.903409850167962158e-03,1.000000000000000000e+00,1.000000000000000000e+00
-7.735763771860444671e-02,-3.450029421435841792e-01,2.952602794640681386e-02,2.959832223248481942e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.425769656147613640e-02,-1.503140835565116018e-01,3.544569239290377982e-02,1.275661150248330600e-02,1.000000000000000000e+00,1.000000000000000000e+00
-8.726397823260637066e-02,4.428207384384882928e-02,3.570082462295344483e-02,-2.685354247173888931e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.637833675572939574e-02,-1.513306983672851325e-01,3.033011612860566503e-02,3.519057789072893572e-02,0.000000000000000000e+00,1.000000000000000000e+00
-8.940495072307509672e-02,4.334347827215079274e-02,3.103392768642024291e-02,-2.477706974072265700e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.853808115763207864e-02,-1.522076244846263249e-01,2.607851373827571248e-02,5.453722618264195132e-02,0.000000000000000000e+00,1.000000000000000000e+00
-9.158223364732460958e-02,-3.476936088561418670e-01,2.716925826192854998e-02,3.553327115268130609e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.853610582444743970e-02,-5.431911122521236868e-01,3.427591249246481064e-02,6.564575199365747515e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.093999280694899212e-01,-3.485626596473502259e-01,4.740506289119630901e-02,3.747614621675683377e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.163711812624369235e-01,-1.541449998678084687e-01,5.490029213454767493e-02,9.739445757266085302e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.194540812597930934e-01,4.014888327380453092e-02,5.684818128600089421e-02,-1.774746909986027466e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.186511035943170062e-01,2.344131620828014961e-01,5.329868746602883789e-02,-4.516960162004801660e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.139628403526609796e-01,4.287424281533485093e-01,4.426476714201923318e-02,-7.271135864863175202e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.053879917895940155e-01,6.232253464987582703e-01,2.972249541229288194e-02,-1.005542620591632907e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.292348485961884896e-02,4.277193317579256471e-01,9.611643000460221714e-03,-7.036759982909872591e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.436909822446034268e-02,6.227067715569816198e-01,-4.461876965359523259e-03,-9.933178683181315138e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.191496279332071362e-02,4.276447984244453604e-01,-2.432823433172215388e-02,-7.020396086106615030e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.336206682483180863e-02,6.230953549564031135e-01,-3.836902650393538006e-02,-1.002280483089538654e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.090015972570374747e-02,4.285064878804840660e-01,-5.841463616572615397e-02,-7.218897349896991056e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.233002996809406837e-02,2.342391508043406567e-01,-7.285243086552013747e-02,-4.481498951329913605e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.764524695200725801e-02,4.303119468417626603e-01,-8.181542876817995968e-02,-7.628786187207932112e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.903900801517200411e-02,2.364064781922728398e-01,-9.707300114259583002e-02,-4.970202510246657379e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.431087845132654662e-02,4.277769654610885652e-02,-1.070134061630891448e-01,-2.364391130664946772e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.345532452040436852e-02,-1.506655650513908928e-01,-1.117421884244190339e-01,2.066397300154759753e-02,0.000000000000000000e+00,1.000000000000000000e+00
-2.646863582143218693e-02,-3.440223997506433595e-01,-1.113289089643880875e-01,2.761064934855462782e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.334908381644505204e-02,-5.373945109445117385e-01,-1.058067790946771586e-01,5.317058776054170988e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.409697403533528737e-02,-7.308815619628916682e-01,-9.517266154256881494e-02,7.892642083985181856e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.871460527459312212e-02,-5.345903793537082338e-01,-7.938737737459844457e-02,4.682213674215554011e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.940641286166729373e-02,-3.384419000412640655e-01,-7.002295002616733266e-02,1.516099291079464062e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.617525086249257726e-02,-5.324949610497606844e-01,-6.699075144400840065e-02,4.214062715648745905e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.682515008348778984e-02,-3.364909999709360111e-01,-5.856262601271090829e-02,1.083792444855615766e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.355497008290651617e-02,-5.307269802669154490e-01,-5.639504112299967981e-02,3.820261743399791521e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.041695096882448296e-01,-7.250047204404640455e-01,-4.875451763620009676e-02,6.564081417112018757e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.186696040970541127e-01,-5.292391739920251359e-01,-3.562635480197606092e-02,3.487806041116555122e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.292543875768946138e-01,-7.238367858096141916e-01,-2.865074271974295261e-02,6.300198657846773909e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.437311232930869043e-01,-5.283269988915340054e-01,-1.605034540404940563e-02,3.284533765330144850e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.542976632709175955e-01,-7.232168201185554812e-01,-9.481277873389115998e-03,6.160318555355459580e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.687619996732886984e-01,-9.182050318489873852e-01,2.839359237321804202e-03,9.057135730033163412e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.871261003102684395e-01,-7.231216436938672221e-01,2.095363069738813075e-02,6.139244408299497913e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.015885331841457961e-01,-5.282986639030522458e-01,3.323211951398712810e-02,3.279140388916553794e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.121545064622068488e-01,-7.238775774665555662e-01,3.979040029182023819e-02,6.308888748817156333e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.266320580115379624e-01,-5.293327556438809367e-01,5.240817778945455058e-02,3.509979162435757916e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.372187131244155867e-01,-3.349937635353349430e-01,5.942813611432606891e-02,7.529061948254373027e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.439185883951222877e-01,-5.309150975695644537e-01,6.093394850397694518e-02,3.861154108110312344e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.545368903465135557e-01,-7.268467473156199343e-01,6.865625672019756709e-02,6.973709384295208036e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.690738252928259744e-01,-5.327406294294427802e-01,8.260367548878798372e-02,4.270667935674613003e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.797286378814148322e-01,-7.289294463365745269e-01,9.114501136013720972e-02,7.446044603223864744e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.943072268081463050e-01,-5.351756366409909926e-01,1.060371005665849409e-01,4.819396519543715507e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.050107395409661359e-01,-3.416976387966322859e-01,1.156758936056723752e-01,2.244692269177166466e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.118446923168987639e-01,-5.382665166022083669e-01,1.201652781440267076e-01,5.512849580107044289e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.226100226489429512e-01,-3.450190230968207539e-01,1.311909773042407856e-01,2.987476574604089330e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.295104031108793685e-01,-1.519873404748093848e-01,1.371659304534489643e-01,5.014787710685961186e-02,1.000000000000000000e+00,1.000000000000000000e+00
-3.325501499203755706e-01,4.092844745800486295e-02,1.381688879955861593e-01,-1.963074129203397633e-01,1.000000000000000000e+00,1.000000000000000000e+00
